id,name,host_id,neighbourhood_cleansed,room_type,price,minimum_nights,number_of_reviews,availability_365,bedrooms,bathrooms,review_scores_rating,accommodates,reviews_per_month,host_since,price_per_bedroom,price_per_bathroom,price_per_person,host_experience_years,experienced_host,luxury_flag
284117,"Cozy, Charming Cottage nestled in a Quiet Garden",1479905,Glen Park,Entire home/apt,94.0,30,220,93,1.0,1.0,4.77,2,1.36,2011-12-06,94.0,94.0,47.0,13.6,True,False
308885,North Beach Best Location and View,1588855,Financial District,Entire home/apt,125.0,30,113,319,1.0,1.0,4.44,4,0.73,2012-01-10,125.0,125.0,31.25,13.504109589041096,True,False
314368,2BR North Beach - Perfect for Business or Leisure,1229762,North Beach,Entire home/apt,535.0,2,106,165,2.0,1.0,4.93,5,1.23,2011-09-30,267.5,535.0,107.0,13.783561643835617,True,True
325478,Spacious & artsy 2br Dolores Park flat,1579337,Mission,Entire home/apt,347.0,4,187,58,2.0,1.0,4.87,4,1.15,2012-01-07,173.5,347.0,86.75,13.512328767123288,True,False
326650,Lovely beautiful Apt Pac Fillmore,1670339,Western Addition,Entire home/apt,165.0,30,32,352,1.0,1.0,4.7,1,0.2,2012-01-29,165.0,165.0,165.0,13.452054794520548,True,False
330535,Victorian Flat amongst the Trees.,625762,Haight Ashbury,Entire home/apt,175.0,30,121,260,3.0,1.0,4.73,6,0.75,2011-05-25,58.333333333333336,175.0,29.166666666666668,14.134246575342466,True,False
338849,Best area Bright LARGE Beautiful,1670339,Western Addition,Private room,69.0,30,3,340,1.0,1.0,5.0,1,0.02,2012-01-29,69.0,69.0,69.0,13.452054794520548,True,False
348714,Elegant Queen Ann Victorian Studio,78610,Haight Ashbury,Private room,167.0,3,479,281,0.0,1.0,4.84,4,2.99,2010-02-07,inf,167.0,41.75,15.427397260273972,True,False
353292,"Mid-Century Modern Flat, Central Locale",1789683,Western Addition,Private room,90.0,30,27,311,1.0,1.0,5.0,1,0.17,2012-02-22,90.0,90.0,90.0,13.386301369863014,True,False
371595,"Private Garden Room- Near UCSF, Sutter Heath & DT",165574,Presidio Heights,Entire home/apt,75.0,30,254,138,1.0,1.0,4.81,2,1.57,2010-07-13,75.0,75.0,37.5,15.0,True,False
377569,Cozy room in the Mission,1897399,Mission,Private room,40.0,30,121,1,1.0,1.0,4.54,1,0.76,2012-03-10,40.0,40.0,40.0,13.33972602739726,True,False
379349,Best location in San Francisco,1901233,Haight Ashbury,Entire home/apt,123.0,3,470,314,1.0,1.0,4.72,2,2.97,2012-03-11,123.0,123.0,61.5,13.336986301369864,True,False
394575,Grand and Cozy 1920's SF Studio,1190192,Bernal Heights,Entire home/apt,124.0,2,582,156,0.0,1.0,4.84,5,3.64,2011-09-21,inf,124.0,24.8,13.808219178082192,True,False
413663,Luxury PanoView NoeValley Penthouse,1371146,Noe Valley,Entire home/apt,300.0,30,72,365,2.0,2.0,4.97,5,0.46,2011-11-04,150.0,150.0,60.0,13.687671232876712,True,False
415498,Prime Location - Studio Apartment,216682,Pacific Heights,Entire home/apt,99.0,30,34,216,1.0,1.0,4.81,2,0.21,2010-08-29,99.0,99.0,49.5,14.871232876712329,True,False
423300,"Wild Garden unit  (coders' paradise, 1000 sq .ft.)",1776403,Mission,Entire home/apt,110.0,30,38,299,1.0,1.0,4.76,3,0.25,2012-02-19,110.0,110.0,36.666666666666664,13.394520547945206,True,False
424846,San Francisco Pied-à-terre,2112291,Inner Richmond,Private room,196.0,2,254,344,2.0,1.5,4.94,2,1.94,2012-04-10,98.0,130.66666666666666,98.0,13.254794520547945,True,False
437385,"Tranquil Queen Suite/Private Bath, Coastal Access",2172763,Outer Richmond,Private room,111.0,2,332,230,1.0,2.0,4.92,2,2.09,2012-04-18,111.0,55.5,55.5,13.232876712328768,True,False
438940,Classic Room in the Heart of The Castro,1841207,Castro/Upper Market,Private room,108.0,2,195,289,1.0,1.5,4.91,1,1.23,2012-03-02,108.0,72.0,108.0,13.361643835616439,True,False
438967,Big Sunny Room in The Heart of The Castro,1841207,Castro/Upper Market,Private room,77.0,2,27,315,1.0,1.5,4.84,1,0.17,2012-03-02,77.0,51.333333333333336,77.0,13.361643835616439,True,False
442397,OceanBeach 2bdrm2Bath FreeParking!,2198311,Outer Sunset,Entire home/apt,293.0,4,163,122,2.0,2.0,4.98,5,1.02,2012-04-22,146.5,146.5,58.6,13.221917808219178,True,False
465723,Charming suite in West Portal area,305557,Parkside,Entire home/apt,160.0,30,452,336,1.0,0.5,4.84,2,2.84,2010-11-30,160.0,320.0,80.0,14.616438356164384,True,False
467507,Gorgeous Bernal Heights Studio Apartment,2320888,Bernal Heights,Entire home/apt,154.0,3,428,280,1.0,1.0,4.96,2,2.69,2012-05-08,154.0,154.0,77.0,13.178082191780822,True,False
468490,Penthouse Panoramic View Home with Decks,285168,Russian Hill,Entire home/apt,332.0,2,100,253,3.0,2.5,4.61,10,0.71,2010-11-12,110.66666666666667,132.8,33.2,14.665753424657535,True,False
474107,Two cozy rooms in an SF Edwardian home!,2318089,Excelsior,Private room,86.0,2,161,141,2.0,1.0,4.91,4,1.67,2012-05-08,43.0,86.0,21.5,13.178082191780822,True,False
487019,Stunning Bright 3 br/2ba in Potrero Hill,2410550,Potrero Hill,Entire home/apt,234.0,5,38,241,3.0,2.0,4.5,5,0.24,2012-05-19,78.0,117.0,46.8,13.147945205479452,True,False
487499,Mission District - Perfect Location,1682183,Mission,Entire home/apt,135.0,30,205,226,1.0,1.0,4.78,2,1.3,2012-02-01,135.0,135.0,67.5,13.443835616438356,True,False
493889,Spacious 1brm w/ breathtaking view,2439917,Outer Mission,Entire home/apt,225.0,4,116,365,1.0,1.0,4.89,2,0.73,2012-05-22,225.0,225.0,112.5,13.139726027397261,True,False
494111,Comfortable space of your own in SF,252927,Outer Richmond,Entire home/apt,126.0,3,269,327,1.0,1.0,4.69,4,1.72,2010-10-04,126.0,126.0,31.5,14.772602739726027,True,False
504146,★ Iconic Marina Waterfront ★ Walk/Bike Score 94+,2486135,Marina,Entire home/apt,338.0,3,124,35,0.0,1.0,4.93,2,0.8,2012-05-28,inf,338.0,169.0,13.123287671232877,True,False
505530,Come stay in Bernal Heights!,698337,Bernal Heights,Entire home/apt,226.0,30,16,105,4.0,2.0,4.5,6,0.11,2011-06-13,56.5,113.0,37.666666666666664,14.082191780821917,True,False
522273,Amazing Private Room w/View in Beautiful SF Flat,2568946,Bayview,Private room,87.0,30,11,88,1.0,1.5,4.82,1,0.11,2012-06-07,87.0,58.0,87.0,13.095890410958905,True,False
531151,Sunny 4-Bedroom Family Home Central SF Location,2608908,Bernal Heights,Entire home/apt,404.0,4,28,122,4.0,2.5,4.93,8,0.21,2012-06-11,101.0,161.6,50.5,13.084931506849315,True,False
537133,Lovely unit with decks. Near restaurants & shops.,127367,Castro/Upper Market,Entire home/apt,94.0,30,9,289,1.0,1.0,4.78,2,0.06,2010-05-18,94.0,94.0,47.0,15.153424657534247,True,False
545685,"Garden Suite by Golden Gate Park, Private Bathrm",2676602,Outer Richmond,Entire home/apt,96.0,2,1212,73,1.0,1.0,4.82,2,7.67,2012-06-18,96.0,96.0,48.0,13.065753424657535,True,False
555596,Charming Noe Valley Garden Oasis,1772044,Noe Valley,Entire home/apt,144.0,4,240,89,1.0,1.0,4.91,2,1.53,2012-02-18,144.0,144.0,72.0,13.397260273972602,True,False
561148,"Great Family Home, Quiet Street, Close to GG Park",2758480,Inner Richmond,Entire home/apt,475.0,3,46,5,3.0,2.0,4.96,6,0.29,2012-06-27,158.33333333333334,237.5,79.16666666666667,13.04109589041096,True,False
561602,"Great view in the Mission, 15 mins by bus downtown",2760904,Bernal Heights,Private room,83.0,4,313,78,2.0,1.0,4.98,2,1.99,2012-06-27,41.5,83.0,41.5,13.04109589041096,True,False
568161,Comfortable Room in Glen Park (SF),2795397,Outer Mission,Private room,75.0,2,441,11,1.0,1.0,4.91,1,2.83,2012-07-01,75.0,75.0,75.0,13.03013698630137,True,False
571042,SF Amazing Views Award-Winning Design,1550529,Haight Ashbury,Entire home/apt,448.0,30,13,318,2.0,2.0,5.0,4,0.08,2011-12-30,224.0,224.0,112.0,13.534246575342467,True,False
571142,Top Rated San Francisco Airbnb! Sunny & Good Vibes,2072534,Inner Sunset,Entire home/apt,189.0,30,50,304,2.0,1.0,4.83,3,0.32,2012-04-04,94.5,189.0,63.0,13.271232876712329,True,False
585326,"Cozy Suite by Golden Gate Park, Private Bathrm",2676602,Outer Richmond,Entire home/apt,103.0,2,1155,99,1.0,1.0,4.81,2,7.34,2012-06-18,103.0,103.0,51.5,13.065753424657535,True,False
589767,Beautiful Nob Hill Apartment with Perfect Location,1692184,Russian Hill,Entire home/apt,248.0,7,39,287,2.0,1.0,4.82,5,0.27,2012-02-03,124.0,248.0,49.6,13.438356164383562,True,False
592883,Quiet bedroom with private bathroom,1776403,Mission,Private room,70.0,30,92,210,1.0,1.0,4.63,1,0.62,2012-02-19,70.0,70.0,70.0,13.394520547945206,True,False
593253,Lower Haight Victorian room,2929255,Western Addition,Private room,115.0,5,428,356,1.0,1.5,4.92,2,2.72,2012-07-13,115.0,76.66666666666667,57.5,12.997260273972604,True,False
594387,Noe Valley 3BR/2.5 BA w/ views,2935501,Noe Valley,Entire home/apt,465.0,30,203,78,3.0,2.5,4.91,6,1.29,2012-07-14,155.0,186.0,77.5,12.994520547945205,True,False
626349,Sunny Modern Luxury Condo!,2528117,South of Market,Entire home/apt,123.0,30,59,62,1.0,1.0,4.75,4,0.38,2012-06-02,123.0,123.0,30.75,13.10958904109589,True,False
632303,Artful SF Apt | Steps to Trails + Private Garage,2206832,Glen Park,Entire home/apt,135.0,30,27,280,1.0,1.0,5.0,2,0.18,2012-04-23,135.0,135.0,67.5,13.219178082191782,True,False
642672,Gorgeous 1BR - heart of Noe Valley,611216,Bernal Heights,Entire home/apt,99.0,30,5,91,1.0,1.0,5.0,4,0.03,2011-05-21,99.0,99.0,24.75,14.145205479452056,True,False
646275,San Francisco Living Like A Local,1094388,Bernal Heights,Entire home/apt,184.0,5,134,126,1.0,1.0,4.83,3,0.86,2011-08-31,184.0,184.0,61.333333333333336,13.865753424657534,True,False
648086,Private room and Private bath.,3250518,Bernal Heights,Private room,79.0,3,377,28,1.0,1.0,4.82,2,2.43,2012-08-13,79.0,79.0,39.5,12.912328767123288,True,False
654279,Quiet Room in Our Friendly Home,3289160,Bayview,Private room,95.0,3,393,215,1.0,1.0,4.97,2,2.52,2012-08-17,95.0,95.0,47.5,12.901369863013699,True,False
663623,Grand victorian flat in mission SF,119920,Mission,Entire home/apt,216.0,7,56,293,2.0,1.5,4.8,5,0.42,2010-05-07,108.0,144.0,43.2,15.183561643835617,True,False
664307,Private Room: Escape to the Mission,3355966,Mission,Private room,78.0,2,537,327,1.0,1.0,4.74,2,3.45,2012-08-24,78.0,78.0,39.0,12.882191780821918,True,False
678556,Cheerful Private Garden Studio,3453060,Haight Ashbury,Entire home/apt,157.0,4,545,163,1.0,1.0,4.94,2,3.51,2012-09-02,157.0,157.0,78.5,12.857534246575343,True,False
690872,Pacific Hts Designer Home,1142106,Pacific Heights,Entire home/apt,240.0,30,0,85,2.0,2.5,,5,0.0,2011-09-11,120.0,96.0,48.0,13.835616438356164,True,False
699723,2BR Penthouse with 4 sunny decks,469757,Potrero Hill,Entire home/apt,443.0,4,103,259,2.0,2.0,4.89,4,0.7,2011-03-28,221.5,221.5,110.75,14.293150684931506,True,False
719431,Safe area. Metro 12 mins to d'town. Park/EV charge,783438,West of Twin Peaks,Entire home/apt,69.0,2,573,93,1.0,1.0,4.84,2,3.72,2011-07-06,69.0,69.0,34.5,14.01917808219178,True,False
720811,Private Apartment w/garden access in the Richmond,93873,Inner Richmond,Entire home/apt,175.0,3,338,189,1.0,1.0,4.77,2,2.19,2010-03-15,175.0,175.0,87.5,15.32876712328767,True,False
727969,Spacious 1 Bedroom with Garden in Sunny Noe,3729230,Noe Valley,Entire home/apt,159.0,30,270,325,1.0,1.0,4.72,5,1.75,2012-10-01,159.0,159.0,31.8,12.778082191780822,True,False
728585,Clipper Street Cottage,3780377,Noe Valley,Entire home/apt,159.0,3,504,256,1.0,1.0,4.92,2,3.27,2012-10-06,159.0,159.0,79.5,12.764383561643836,True,False
728884,Spacious 2BR in Noe with Parking,3729230,Noe Valley,Entire home/apt,238.0,30,145,298,2.0,1.0,4.87,7,1.27,2012-10-01,119.0,238.0,34.0,12.778082191780822,True,False
734839,Relax in a Charming Edwardian Flat in Russian Hill,3832802,North Beach,Entire home/apt,252.0,30,209,95,2.0,1.0,4.95,6,1.36,2012-10-11,126.0,252.0,42.0,12.75068493150685,True,False
738547,Spectacular Bay View Russian Hill,3860047,Russian Hill,Entire home/apt,340.0,3,223,296,2.0,1.0,4.69,5,1.48,2012-10-13,170.0,340.0,68.0,12.745205479452055,True,False
745957,Micro-Private Single,576273,Financial District,Private room,500.0,30,0,365,1.0,1.0,,2,0.0,2011-05-10,500.0,500.0,250.0,14.175342465753424,True,False
747167,Micro-Private Double,576273,Chinatown,Private room,600.0,30,0,365,1.0,1.0,,2,0.0,2011-05-10,600.0,600.0,300.0,14.175342465753424,True,True
752607,MIssion Charmer in Foodie Paradise - 3bd/1ba,3958328,Mission,Entire home/apt,282.0,3,489,136,3.0,1.0,4.8,6,3.19,2012-10-23,94.0,282.0,47.0,12.717808219178082,True,False
754117,Amazing Flat in Haight Ashbury,3967658,Haight Ashbury,Entire home/apt,185.0,30,186,257,1.0,1.0,4.97,5,1.22,2012-10-24,185.0,185.0,37.0,12.715068493150685,True,False
758815,Beautiful garden suite close to the water,3998807,Marina,Entire home/apt,161.0,30,32,284,1.0,1.0,4.88,3,0.24,2012-10-28,161.0,161.0,53.666666666666664,12.704109589041096,True,False
767506,Spacious Gem to Entertain or Relax,3807182,West of Twin Peaks,Entire home/apt,435.0,2,169,325,3.0,2.0,4.85,8,1.11,2012-10-08,145.0,217.5,54.375,12.758904109589041,True,False
769734,Spacious Room in Carriage house,4060777,Mission,Private room,81.0,2,159,148,1.0,1.0,4.79,2,1.13,2012-11-04,81.0,81.0,40.5,12.684931506849315,True,False
774323,PrivateBath.    Hike/Bike/TransitScore97,4085271,Mission,Private room,117.0,1,502,222,1.0,2.0,4.88,2,3.3,2012-11-07,117.0,58.5,58.5,12.676712328767124,True,False
795254,Attic Master Suite with Kitchenette,4189517,Western Addition,Entire home/apt,165.0,3,420,266,1.0,1.0,4.96,3,2.79,2012-11-19,165.0,165.0,55.0,12.643835616438356,True,False
810315,Private Room With Best Location In city,1504399,Marina,Private room,69.0,30,25,91,2.0,1.0,4.96,1,0.22,2011-12-14,34.5,69.0,69.0,13.578082191780823,True,False
815183,Country in the City... (30-day min),4282539,Outer Mission,Private room,50.0,30,13,182,1.0,1.0,4.77,1,0.1,2012-11-29,50.0,50.0,50.0,12.616438356164384,True,False
818395,Best spot-happening lower haight,3895812,Western Addition,Private room,66.0,30,4,75,1.0,2.0,4.75,1,0.03,2012-10-17,66.0,33.0,66.0,12.734246575342466,True,False
819863,"Absolutely Private, Wi Fi, Laundry, Public Parking",4306242,Inner Sunset,Entire home/apt,109.0,2,186,251,1.0,1.0,4.58,4,1.36,2012-12-02,109.0,109.0,27.25,12.608219178082193,True,False
826547,1BR Condo by Golden Gate Park with Backyard,226362,Inner Sunset,Entire home/apt,248.0,3,1,93,1.0,1.0,5.0,2,0.18,2010-09-06,248.0,248.0,124.0,14.849315068493151,True,False
829185,Gorgeously Renovated Coastal Victorian Home,4346130,Mission,Entire home/apt,465.0,3,170,102,2.0,1.0,4.98,4,1.13,2012-12-07,232.5,465.0,116.25,12.594520547945205,True,False
837045,Kid friendly apt near Duboce Park,4374318,Western Addition,Entire home/apt,224.0,2,68,80,2.0,1.0,4.62,4,0.47,2012-12-10,112.0,224.0,56.0,12.586301369863014,True,False
838660,"Modern Luxury 1BR Near FiDi, #9",9965793,Chinatown,Entire home/apt,133.0,30,10,118,1.0,1.0,4.4,2,0.07,2013-11-12,133.0,133.0,66.5,11.663013698630136,True,False
856123,Private Suite in a Stunning Vegan Penthouse,16382,Mission,Private room,109.0,28,326,306,1.0,1.0,5.0,1,2.27,2009-05-09,109.0,109.0,109.0,16.17808219178082,True,False
859336,Cozy & quiet room in bright apartment,4499134,Castro/Upper Market,Private room,96.0,2,540,46,1.0,1.0,4.83,2,3.56,2012-12-26,96.0,96.0,48.0,12.542465753424658,True,False
865873,3-Bedroom Apartment Steps from Dolores Park,253059,Mission,Entire home/apt,484.0,30,38,154,3.0,2.0,4.79,5,0.28,2010-10-04,161.33333333333334,242.0,96.8,14.772602739726027,True,False
867555,Oasis in the Mission District Beautiful 1908 Edwardian Home,4562696,Mission,Entire home/apt,399.0,7,31,118,2.0,1.5,4.97,4,0.22,2013-01-02,199.5,266.0,99.75,12.523287671232877,True,False
874629,"City Center Modern Condo, spacious, for all ages",4032093,Downtown/Civic Center,Entire home/apt,130.0,30,1,312,2.0,1.0,5.0,4,0.48,2012-11-01,65.0,130.0,32.5,12.693150684931506,True,False
878935,"2BR: Clean, cozy, family friendly spot next to GGP",4645827,Inner Sunset,Entire home/apt,132.0,30,241,235,2.0,1.0,4.85,4,1.62,2013-01-09,66.0,132.0,33.0,12.504109589041096,True,False
884770,"Spare room in my colorful, cozy and zen apartment.",4687340,Russian Hill,Private room,99.0,2,278,303,1.0,1.0,4.81,1,1.92,2013-01-13,99.0,99.0,99.0,12.493150684931507,True,False
890875,"Sunny, modern apt in Lower Haight",4374318,Western Addition,Entire home/apt,242.0,2,11,80,2.0,1.0,4.64,4,0.1,2012-12-10,121.0,242.0,60.5,12.586301369863014,True,False
895381,Hayes Valley 1 BR with Private Deck,1257432,Downtown/Civic Center,Entire home/apt,184.0,30,14,124,1.0,1.0,4.71,2,0.1,2011-10-06,184.0,184.0,92.0,13.767123287671232,True,False
900393,Comfortable Potrero Hill 2 BDR Home,4808354,Potrero Hill,Entire home/apt,295.0,30,97,271,2.0,1.0,4.8,5,0.65,2013-01-22,147.5,295.0,59.0,12.468493150684932,True,False
905399,The Mission Room in 1906 SF Victorian,4843181,Mission,Private room,77.0,5,224,229,1.0,1.0,4.88,2,1.49,2013-01-25,77.0,77.0,38.5,12.46027397260274,True,False
915058,"Unique Home, Magical Garden/OMG Views/Outdoor Tub!",3608449,Bernal Heights,Entire home/apt,772.0,3,39,152,4.0,2.0,4.97,10,0.28,2012-09-18,193.0,386.0,77.2,12.813698630136987,True,True
918341,Potrero Hill Garden Getaway,145258,Potrero Hill,Entire home/apt,290.0,1,649,310,1.0,1.0,4.97,2,4.34,2010-06-15,290.0,290.0,145.0,15.076712328767123,True,False
931313,Central apartment - Market Street with parking,38836,Mission,Entire home/apt,87.0,30,46,259,1.0,1.0,4.3,2,0.31,2009-09-15,87.0,87.0,43.5,15.824657534246576,True,False
945748,Interior Designed SF Gem/great - safe neighborhood,5124146,Presidio Heights,Entire home/apt,225.0,2,240,332,1.0,1.0,4.8,4,2.41,2013-02-17,225.0,225.0,56.25,12.397260273972602,True,False
950094,Knockout Panoramic View Suite,5153588,Bayview,Private room,79.0,30,54,290,1.0,1.0,4.9,1,0.36,2013-02-19,79.0,79.0,79.0,12.391780821917807,True,False
964751,Fully Private Garden Studio w/bath,674976,Inner Richmond,Entire home/apt,133.0,30,292,98,1.0,1.0,4.78,2,1.96,2011-06-07,133.0,133.0,66.5,14.098630136986301,True,False
968037,One BR in NB with Sweeping Bay View,2548643,North Beach,Entire home/apt,207.0,30,93,283,1.0,1.0,4.7,2,0.65,2012-06-04,207.0,207.0,103.5,13.104109589041096,True,False
980783,Potrero Hill Retreat,5371124,Potrero Hill,Entire home/apt,190.0,30,174,193,1.0,1.0,4.98,2,1.18,2013-03-08,190.0,190.0,95.0,12.345205479452055,True,False
982298,"The Surf Shack - 6 beds, hot tub",5380962,Outer Sunset,Entire home/apt,747.0,3,122,238,4.0,2.0,4.68,10,0.83,2013-03-08,186.75,373.5,74.7,12.345205479452055,True,True
997382,Haight Ashbury Experience Room 5,1032643,Haight Ashbury,Private room,53.0,1,760,316,1.0,2.0,4.52,1,5.13,2011-08-29,53.0,26.5,53.0,13.871232876712329,True,False
998701,Private Room in Ocean Beach Cottage,5488987,Outer Sunset,Private room,110.0,3,288,166,1.0,1.0,4.97,2,1.94,2013-03-16,110.0,110.0,55.0,12.323287671232876,True,False
1005642,Walk + Bike + Transit Score 97!,4085271,Mission,Private room,94.0,1,463,212,1.0,1.0,4.9,2,3.13,2012-11-07,94.0,94.0,47.0,12.676712328767124,True,False
1018426,"SHARE Spacious Loft: Moscone, Ball Park & Downtown",1165164,South of Market,Shared room,150.0,30,117,365,1.0,1.0,4.82,2,0.79,2011-09-15,150.0,150.0,75.0,13.824657534246576,True,False
1036860,2bed-rm Suites at Fisherman's Wharf,5708168,Russian Hill,Entire home/apt,294.0,2,21,164,2.0,1.0,4.95,4,0.15,2013-03-31,147.0,294.0,73.5,12.282191780821918,True,False
1037251,Cozy & Convenient easy fwy Access,698337,Bernal Heights,Entire home/apt,89.0,30,93,54,1.0,1.0,4.31,2,0.63,2011-06-13,89.0,89.0,44.5,14.082191780821917,True,False
1038324,Awesome Mission spot for travelers,5716115,Mission,Private room,75.0,30,101,108,1.0,1.5,4.59,2,0.69,2013-04-01,75.0,50.0,37.5,12.27945205479452,True,False
1067031,Spacious 3BR/2BA home with easy parking,5870776,Outer Mission,Entire home/apt,499.0,2,73,106,3.0,2.0,4.94,5,0.5,2013-04-10,166.33333333333334,249.5,99.8,12.254794520547945,True,False
1074231,Victorian Living in San Francisco,5909809,Haight Ashbury,Entire home/apt,125.0,30,115,305,1.0,1.0,4.57,3,0.93,2013-04-13,125.0,125.0,41.666666666666664,12.246575342465754,True,False
1087427,Private furnished Rm near UCSF/22nd Ave in Sunset,5977346,Outer Sunset,Private room,63.0,30,5,59,1.0,1.0,4.6,1,0.07,2013-04-17,63.0,63.0,63.0,12.235616438356164,True,False
1087433,Masterbedrm w/ own Bath near Ucsf in Sunset 22ndAv,5977346,Outer Sunset,Private room,68.0,30,1,77,1.0,1.0,4.0,1,0.07,2013-04-17,68.0,68.0,68.0,12.235616438356164,True,False
1094764,San Francisco Presidio Paradise!,172460,Inner Richmond,Entire home/apt,150.0,30,1,155,1.0,1.0,5.0,2,0.02,2010-07-19,150.0,150.0,75.0,14.983561643835616,True,False
1096497,Allen's Place:    A WONDERFUL PLACE TO CALL HOME,3594968,Presidio,Entire home/apt,350.0,4,8,64,2.0,1.0,4.5,1,0.06,2012-09-17,175.0,350.0,350.0,12.816438356164383,True,False
1098003,"Lovely, Unique Home Near Everything",6034365,Western Addition,Entire home/apt,688.0,2,136,65,3.0,3.0,5.0,6,0.94,2013-04-22,229.33333333333334,229.33333333333334,114.66666666666667,12.221917808219178,True,True
1104912,"Sunny SF apt near Golden Gate Park, Beaches",6068306,Outer Richmond,Entire home/apt,159.0,2,310,173,1.0,1.0,4.44,4,2.6,2013-04-24,159.0,159.0,39.75,12.216438356164383,True,False
1106534,Private Cottage in Noe Valley with parking!,6074928,Noe Valley,Entire home/apt,200.0,30,103,130,2.0,1.0,4.77,4,0.71,2013-04-24,100.0,200.0,50.0,12.216438356164383,True,False
1121697,Gorgeous Full-Floor Victorian Flat,1126796,Western Addition,Entire home/apt,175.0,30,68,256,4.0,1.5,4.78,4,0.57,2011-09-07,43.75,116.66666666666667,43.75,13.846575342465753,True,False
1126365,Sunny Art Filled Victorian w/ Garage,6179329,Western Addition,Entire home/apt,251.0,4,9,309,1.0,2.0,5.0,2,0.72,2013-05-01,251.0,125.5,125.5,12.197260273972603,True,False
